config_id,language,target,context_id,instr_idx,persona_class,persona_idx,model_alias,model,ideology,quantization
2195,english,men,3,0,short,4,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2196,english,men,-1,5,long,1,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2197,english,asian people,-1,9,short,2,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2198,english,muslims,0,8,long,0,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2199,english,jews,-1,9,short,4,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2200,english,latinx people,0,6,long,3,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2201,english,black people,-1,6,long,3,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2202,english,black people,-1,3,short,0,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2203,english,women,3,0,short,3,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2204,english,white people,3,2,short,3,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2205,english,men,-1,6,long,1,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2206,english,men,4,9,long,2,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2207,english,men,-1,4,long,1,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2208,english,asian people,-1,9,long,3,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2209,english,white people,1,8,long,0,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2210,english,black people,2,3,long,2,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2211,english,white people,-1,1,short,2,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2212,english,muslims,-1,9,long,1,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2213,english,christians,0,1,long,0,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2214,english,black people,4,8,short,4,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2215,english,white people,-1,1,long,0,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2216,english,asian people,4,4,long,0,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2217,english,muslims,3,3,long,4,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2218,english,jews,-1,7,long,1,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2219,english,latinx people,0,3,short,3,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2220,english,asian people,-1,7,short,2,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2221,english,jews,2,9,short,2,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2222,english,asian people,-1,2,short,3,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2223,english,jews,-1,0,long,2,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2224,english,lgbtq+ people,3,2,short,4,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2225,english,women,-1,8,short,4,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2226,english,latinx people,-1,4,long,4,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2227,english,asian people,-1,9,long,3,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2228,english,black people,0,7,short,0,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2229,english,latinx people,-1,2,short,4,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2230,english,jews,3,9,short,1,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2231,english,women,-1,4,long,2,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2232,english,men,0,6,long,4,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2233,english,muslims,-1,8,short,3,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2234,english,white people,-1,9,short,1,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2235,english,lgbtq+ people,2,5,long,0,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2236,english,asian people,-1,7,short,1,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2237,english,muslims,1,8,long,1,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2238,english,muslims,4,6,long,3,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2239,english,men,1,7,long,0,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2240,english,women,-1,2,long,2,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2241,english,black people,4,3,long,3,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2242,english,men,4,9,long,4,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2243,english,men,3,7,long,0,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2244,english,latinx people,4,6,short,0,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2245,english,muslims,4,9,short,1,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2246,english,latinx people,-1,6,short,2,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2247,english,lgbtq+ people,3,8,short,4,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2248,english,latinx people,-1,5,long,3,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2249,english,asian people,-1,2,long,3,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2250,english,women,4,5,long,2,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2251,english,men,-1,6,short,3,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2252,english,men,3,7,long,0,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2253,english,black people,-1,5,short,3,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2254,english,latinx people,-1,3,long,4,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2255,english,black people,2,8,short,4,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2256,english,jews,2,9,long,4,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2257,english,asian people,0,2,long,4,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2258,english,white people,-1,4,short,1,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2259,english,latinx people,3,8,short,1,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2260,english,white people,-1,3,long,3,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2261,english,black people,-1,8,long,2,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2262,english,women,-1,1,short,3,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2263,english,white people,1,4,long,2,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2264,english,christians,0,6,short,2,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2265,english,muslims,-1,6,long,0,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2266,english,asian people,3,7,short,4,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2267,english,black people,-1,0,long,2,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2268,english,white people,-1,0,long,0,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2269,english,lgbtq+ people,1,1,short,1,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2270,english,black people,4,5,short,4,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2271,english,christians,4,1,long,1,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2272,english,christians,-1,3,long,3,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2273,english,muslims,0,6,long,4,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2274,english,muslims,-1,3,short,2,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2275,english,asian people,-1,6,short,1,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2276,english,christians,-1,4,long,2,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2277,english,christians,1,6,short,1,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2278,english,asian people,0,0,long,0,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2279,english,men,-1,7,short,0,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2280,english,jews,3,3,long,2,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2281,english,asian people,-1,2,short,2,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2282,english,latinx people,2,0,short,0,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2283,english,jews,-1,9,short,2,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2284,english,christians,0,6,short,1,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2285,english,women,-1,2,long,3,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2286,english,jews,-1,2,long,3,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2287,english,lgbtq+ people,-1,7,short,0,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2288,english,lgbtq+ people,-1,0,short,0,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2289,english,women,3,5,short,4,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2290,english,women,4,1,short,1,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2291,english,white people,2,9,long,3,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2292,english,muslims,1,2,long,2,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2293,english,lgbtq+ people,-1,5,short,2,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2294,english,asian people,-1,0,long,3,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2295,english,jews,-1,3,short,1,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2296,english,jews,3,8,short,1,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2297,english,men,-1,4,short,4,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2298,english,muslims,0,8,long,3,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2299,english,jews,2,2,long,3,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2300,english,muslims,2,5,short,0,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2301,english,jews,3,9,short,4,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2302,english,women,1,2,short,3,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2303,english,latinx people,-1,0,short,1,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2304,english,latinx people,-1,9,short,1,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2305,english,asian people,0,0,short,1,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2306,english,men,0,1,short,3,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2307,english,jews,-1,8,long,3,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2308,english,white people,-1,2,long,1,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2309,english,lgbtq+ people,-1,2,short,1,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2310,english,christians,-1,8,long,3,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2311,english,latinx people,2,1,long,1,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2312,english,muslims,-1,0,long,4,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2313,english,women,-1,6,short,2,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2314,english,women,0,1,long,0,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2315,english,men,-1,5,short,3,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2316,english,muslims,4,5,short,3,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2317,english,men,1,4,short,1,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2318,english,white people,4,4,long,3,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2319,english,christians,-1,0,short,0,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2320,english,black people,-1,4,short,2,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2321,english,black people,-1,2,long,1,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2322,english,white people,2,2,short,0,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2323,english,women,4,4,long,4,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2324,english,asian people,2,0,short,2,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2325,english,jews,-1,1,long,4,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2326,english,white people,1,7,short,4,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2327,english,women,4,1,long,0,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2328,english,lgbtq+ people,-1,8,short,1,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2329,english,jews,2,7,short,2,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2330,english,asian people,1,4,long,3,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2331,english,jews,3,3,short,4,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2332,english,christians,0,5,long,3,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2333,english,latinx people,-1,8,long,4,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2334,english,black people,4,9,long,3,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2335,english,christians,3,3,long,2,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2336,english,black people,4,5,long,2,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2337,english,asian people,3,7,short,1,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2338,english,women,-1,7,short,2,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2339,english,lgbtq+ people,1,1,short,0,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2340,english,muslims,-1,2,long,4,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2341,english,white people,-1,6,short,1,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2342,english,white people,1,1,long,4,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2343,english,women,-1,8,long,0,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2344,english,black people,1,9,long,0,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2345,english,white people,-1,7,long,2,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2346,english,black people,0,5,short,1,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2347,english,women,3,0,long,2,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2348,english,jews,0,1,long,1,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2349,english,muslims,4,1,long,1,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2350,english,jews,-1,0,short,2,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2351,english,christians,-1,4,short,0,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2352,english,white people,-1,4,long,0,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2353,english,black people,-1,7,short,2,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2354,english,christians,4,2,long,1,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2355,english,men,-1,9,short,4,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2356,english,jews,-1,0,short,0,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2357,english,white people,2,5,long,0,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2358,english,lgbtq+ people,1,8,long,1,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2359,english,jews,-1,4,short,0,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2360,english,muslims,-1,8,long,0,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2361,english,white people,2,2,long,4,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2362,english,muslims,0,4,long,0,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2363,english,men,-1,7,short,0,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2364,english,black people,-1,7,short,4,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2365,english,christians,0,0,long,3,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2366,english,lgbtq+ people,3,5,short,4,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2367,english,christians,-1,2,short,4,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2368,english,men,-1,5,short,0,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2369,english,black people,-1,3,long,2,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2370,english,lgbtq+ people,-1,3,short,2,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2371,english,black people,0,6,long,1,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2372,english,christians,1,9,long,4,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2373,english,white people,-1,9,short,1,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2374,english,lgbtq+ people,3,4,long,2,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2375,english,black people,2,3,short,3,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2376,english,latinx people,0,9,short,2,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2377,english,men,-1,7,short,2,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2378,english,muslims,1,1,short,0,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2379,english,christians,2,8,long,3,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2380,english,christians,0,5,short,3,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2381,english,latinx people,-1,6,long,4,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2382,english,lgbtq+ people,-1,4,long,0,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2383,english,muslims,-1,7,long,3,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2384,english,men,-1,5,short,4,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2385,english,jews,1,7,long,0,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2386,english,christians,2,8,long,4,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2387,english,lgbtq+ people,-1,5,short,4,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2388,english,men,-1,0,short,1,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2389,english,latinx people,-1,1,short,0,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2390,english,latinx people,-1,9,long,2,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2391,english,black people,4,9,long,4,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2392,english,women,2,6,short,4,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2393,english,latinx people,-1,6,short,0,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2394,english,asian people,1,9,short,1,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2395,english,lgbtq+ people,1,0,short,1,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2396,english,lgbtq+ people,2,6,long,3,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2397,english,latinx people,2,3,long,1,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2398,english,muslims,-1,0,long,1,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2399,english,black people,2,4,short,0,Qwen3-4B,Qwen/Qwen3-4B,libertarian_right,bf16
2400,english,asian people,4,8,short,4,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2401,english,women,-1,1,long,3,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2402,english,women,2,8,long,2,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2403,english,asian people,-1,7,long,2,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2404,english,women,2,6,short,0,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2405,english,christians,-1,8,long,3,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2406,english,men,4,5,long,0,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2407,english,christians,-1,6,short,4,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2408,english,jews,1,2,short,0,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2409,english,women,-1,1,short,0,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2410,english,christians,0,0,short,1,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2411,english,jews,-1,4,short,4,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2412,english,lgbtq+ people,4,6,long,3,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2413,english,lgbtq+ people,0,1,short,4,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2414,english,latinx people,-1,1,short,3,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2415,english,latinx people,1,8,long,0,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2416,english,asian people,-1,2,short,0,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2417,english,christians,-1,4,short,2,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2418,english,white people,3,5,long,4,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2419,english,lgbtq+ people,-1,4,long,0,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2420,english,asian people,-1,3,short,1,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2421,english,white people,-1,8,long,4,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2422,english,asian people,4,3,long,1,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2423,english,white people,-1,0,short,0,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2424,english,white people,1,7,short,4,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2425,english,men,-1,5,long,1,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2426,english,latinx people,-1,4,long,2,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2427,english,white people,-1,1,short,2,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2428,english,christians,1,7,short,4,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2429,english,lgbtq+ people,4,3,long,3,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2430,english,christians,-1,4,short,2,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2431,english,lgbtq+ people,-1,5,short,0,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2432,english,asian people,2,9,short,4,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2433,english,black people,-1,1,short,0,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2434,english,white people,-1,5,short,3,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2435,english,lgbtq+ people,3,8,long,1,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2436,english,black people,2,6,long,1,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2437,english,latinx people,0,2,long,3,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2438,english,latinx people,4,9,short,4,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2439,english,lgbtq+ people,3,1,short,4,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2440,english,men,4,2,long,1,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2441,english,muslims,-1,2,long,0,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2442,english,women,3,2,long,2,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2443,english,latinx people,-1,3,short,1,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2444,english,asian people,-1,3,long,2,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2445,english,black people,-1,6,long,1,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2446,english,lgbtq+ people,0,8,short,4,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2447,english,asian people,-1,3,long,1,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2448,english,latinx people,3,0,long,4,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2449,english,women,-1,3,short,4,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2450,english,asian people,1,3,short,3,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2451,english,latinx people,-1,3,long,1,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2452,english,white people,-1,7,short,4,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2453,english,women,0,7,long,2,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2454,english,men,-1,6,short,3,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2455,english,lgbtq+ people,-1,4,long,0,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2456,english,women,0,4,long,1,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2457,english,muslims,-1,1,long,3,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2458,english,jews,-1,0,short,1,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2459,english,women,3,7,short,1,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2460,english,men,-1,9,short,2,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2461,english,latinx people,3,1,long,2,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2462,english,asian people,3,2,short,2,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2463,english,women,-1,0,long,2,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
2464,english,men,-1,5,long,1,Qwen3-4B,Qwen/Qwen3-4B,authoritarian_left,bf16
