language,target,context_id,instr_idx,persona_class,persona_idx,model,ideology,config_id
english,christians,0,5,long,3,Qwen/Qwen3-4B,authoritarian_right,2932
english,latinx people,,8,long,4,Qwen/Qwen3-4B,authoritarian_right,2933
english,black people,4,9,long,3,Qwen/Qwen3-4B,authoritarian_right,2934
english,christians,3,3,long,2,Qwen/Qwen3-4B,authoritarian_right,2935
english,black people,4,5,long,2,Qwen/Qwen3-4B,authoritarian_right,2936
english,asian people,3,7,short,1,Qwen/Qwen3-4B,authoritarian_right,2937
english,women,,7,short,2,Qwen/Qwen3-4B,authoritarian_right,2938
english,lgbtq+ people,1,1,short,0,Qwen/Qwen3-4B,authoritarian_right,2939
english,muslims,,2,long,4,Qwen/Qwen3-4B,authoritarian_right,2940
english,white people,,6,short,1,Qwen/Qwen3-4B,authoritarian_right,2941
english,white people,1,1,long,4,Qwen/Qwen3-4B,authoritarian_right,2942
english,women,,8,long,0,Qwen/Qwen3-4B,authoritarian_right,2943
english,black people,1,9,long,0,Qwen/Qwen3-4B,authoritarian_right,2944
english,white people,,7,long,2,Qwen/Qwen3-4B,authoritarian_right,2945
english,black people,0,5,short,1,Qwen/Qwen3-4B,authoritarian_right,2946
english,women,3,0,long,2,Qwen/Qwen3-4B,authoritarian_right,2947
english,jews,0,1,long,1,Qwen/Qwen3-4B,authoritarian_right,2948
english,muslims,4,1,long,1,Qwen/Qwen3-4B,authoritarian_right,2949
english,jews,,0,short,2,Qwen/Qwen3-4B,authoritarian_right,2950
english,christians,,4,short,0,Qwen/Qwen3-4B,authoritarian_right,2951
english,white people,,4,long,0,Qwen/Qwen3-4B,authoritarian_right,2952
english,black people,,7,short,2,Qwen/Qwen3-4B,authoritarian_right,2953
english,christians,4,2,long,1,Qwen/Qwen3-4B,authoritarian_right,2954
english,men,,9,short,4,Qwen/Qwen3-4B,authoritarian_right,2955
english,jews,,0,short,0,Qwen/Qwen3-4B,authoritarian_right,2956
english,white people,2,5,long,0,Qwen/Qwen3-4B,authoritarian_right,2957
english,lgbtq+ people,1,8,long,1,Qwen/Qwen3-4B,authoritarian_right,2958
english,jews,,4,short,0,Qwen/Qwen3-4B,authoritarian_right,2959
english,muslims,,8,long,0,Qwen/Qwen3-4B,authoritarian_right,2960
english,white people,2,2,long,4,Qwen/Qwen3-4B,authoritarian_right,2961
english,muslims,0,4,long,0,Qwen/Qwen3-4B,authoritarian_right,2962
english,men,,7,short,0,Qwen/Qwen3-4B,authoritarian_right,2963
english,black people,,7,short,4,Qwen/Qwen3-4B,authoritarian_right,2964
english,christians,0,0,long,3,Qwen/Qwen3-4B,authoritarian_right,2965
english,lgbtq+ people,3,5,short,4,Qwen/Qwen3-4B,authoritarian_right,2966
english,christians,,2,short,4,Qwen/Qwen3-4B,authoritarian_right,2967
english,men,,5,short,0,Qwen/Qwen3-4B,authoritarian_right,2968
english,black people,,3,long,2,Qwen/Qwen3-4B,authoritarian_right,2969
english,lgbtq+ people,,3,short,2,Qwen/Qwen3-4B,authoritarian_right,2970
english,black people,0,6,long,1,Qwen/Qwen3-4B,authoritarian_right,2971
english,christians,1,9,long,4,Qwen/Qwen3-4B,authoritarian_right,2972
english,white people,,9,short,1,Qwen/Qwen3-4B,authoritarian_right,2973
english,lgbtq+ people,3,4,long,2,Qwen/Qwen3-4B,authoritarian_right,2974
english,black people,2,3,short,3,Qwen/Qwen3-4B,authoritarian_right,2975
english,latinx people,0,9,short,2,Qwen/Qwen3-4B,authoritarian_right,2976
english,men,,7,short,2,Qwen/Qwen3-4B,authoritarian_right,2977
english,muslims,1,1,short,0,Qwen/Qwen3-4B,authoritarian_right,2978
english,christians,2,8,long,3,Qwen/Qwen3-4B,authoritarian_right,2979
english,christians,0,5,short,3,Qwen/Qwen3-4B,authoritarian_right,2980
english,latinx people,,6,long,4,Qwen/Qwen3-4B,authoritarian_right,2981
english,lgbtq+ people,,4,long,0,Qwen/Qwen3-4B,authoritarian_right,2982
english,muslims,,7,long,3,Qwen/Qwen3-4B,authoritarian_right,2983
english,men,,5,short,4,Qwen/Qwen3-4B,authoritarian_right,2984
english,jews,1,7,long,0,Qwen/Qwen3-4B,authoritarian_right,2985
english,christians,2,8,long,4,Qwen/Qwen3-4B,authoritarian_right,2986
english,lgbtq+ people,,5,short,4,Qwen/Qwen3-4B,authoritarian_right,2987
english,men,,0,short,1,Qwen/Qwen3-4B,authoritarian_right,2988
english,latinx people,,1,short,0,Qwen/Qwen3-4B,authoritarian_right,2989
english,latinx people,,9,long,2,Qwen/Qwen3-4B,authoritarian_right,2990
english,black people,4,9,long,4,Qwen/Qwen3-4B,authoritarian_right,2991
english,women,2,6,short,4,Qwen/Qwen3-4B,authoritarian_right,2992
english,latinx people,,6,short,0,Qwen/Qwen3-4B,authoritarian_right,2993
english,asian people,1,9,short,1,Qwen/Qwen3-4B,authoritarian_right,2994
english,lgbtq+ people,1,0,short,1,Qwen/Qwen3-4B,authoritarian_right,2995
english,lgbtq+ people,2,6,long,3,Qwen/Qwen3-4B,authoritarian_right,2996
english,latinx people,2,3,long,1,Qwen/Qwen3-4B,authoritarian_right,2997
english,muslims,,0,long,1,Qwen/Qwen3-4B,authoritarian_right,2998
english,black people,2,4,short,0,Qwen/Qwen3-4B,authoritarian_right,2999
english,asian people,4,8,short,4,Qwen/Qwen3-4B,libertarian_left,3000
english,women,,1,long,3,Qwen/Qwen3-4B,libertarian_left,3001
english,women,2,8,long,2,Qwen/Qwen3-4B,libertarian_left,3002
english,asian people,,7,long,2,Qwen/Qwen3-4B,libertarian_left,3003
english,women,2,6,short,0,Qwen/Qwen3-4B,libertarian_left,3004
english,christians,,8,long,3,Qwen/Qwen3-4B,libertarian_left,3005
english,men,4,5,long,0,Qwen/Qwen3-4B,libertarian_left,3006
english,christians,,6,short,4,Qwen/Qwen3-4B,libertarian_left,3007
english,jews,1,2,short,0,Qwen/Qwen3-4B,libertarian_left,3008
english,women,,1,short,0,Qwen/Qwen3-4B,libertarian_left,3009
english,christians,0,0,short,1,Qwen/Qwen3-4B,libertarian_left,3010
english,jews,,4,short,4,Qwen/Qwen3-4B,libertarian_left,3011
english,lgbtq+ people,4,6,long,3,Qwen/Qwen3-4B,libertarian_left,3012
english,lgbtq+ people,0,1,short,4,Qwen/Qwen3-4B,libertarian_left,3013
english,latinx people,,1,short,3,Qwen/Qwen3-4B,libertarian_left,3014
english,latinx people,1,8,long,0,Qwen/Qwen3-4B,libertarian_left,3015
english,asian people,,2,short,0,Qwen/Qwen3-4B,libertarian_left,3016
english,christians,,4,short,2,Qwen/Qwen3-4B,libertarian_left,3017
english,white people,3,5,long,4,Qwen/Qwen3-4B,libertarian_left,3018
english,lgbtq+ people,,4,long,0,Qwen/Qwen3-4B,libertarian_left,3019
english,asian people,,3,short,1,Qwen/Qwen3-4B,libertarian_left,3020
english,white people,,8,long,4,Qwen/Qwen3-4B,libertarian_left,3021
english,asian people,4,3,long,1,Qwen/Qwen3-4B,libertarian_left,3022
english,white people,,0,short,0,Qwen/Qwen3-4B,libertarian_left,3023
english,white people,1,7,short,4,Qwen/Qwen3-4B,libertarian_left,3024
english,men,,5,long,1,Qwen/Qwen3-4B,libertarian_left,3025
english,latinx people,,4,long,2,Qwen/Qwen3-4B,libertarian_left,3026
english,white people,,1,short,2,Qwen/Qwen3-4B,libertarian_left,3027
english,christians,1,7,short,4,Qwen/Qwen3-4B,libertarian_left,3028
english,lgbtq+ people,4,3,long,3,Qwen/Qwen3-4B,libertarian_left,3029
english,christians,,4,short,2,Qwen/Qwen3-4B,libertarian_left,3030
english,lgbtq+ people,,5,short,0,Qwen/Qwen3-4B,libertarian_left,3031
english,asian people,2,9,short,4,Qwen/Qwen3-4B,libertarian_left,3032
english,black people,,1,short,0,Qwen/Qwen3-4B,libertarian_left,3033
english,white people,,5,short,3,Qwen/Qwen3-4B,libertarian_left,3034
english,lgbtq+ people,3,8,long,1,Qwen/Qwen3-4B,libertarian_left,3035
english,black people,2,6,long,1,Qwen/Qwen3-4B,libertarian_left,3036
english,latinx people,0,2,long,3,Qwen/Qwen3-4B,libertarian_left,3037
english,latinx people,4,9,short,4,Qwen/Qwen3-4B,libertarian_left,3038
english,lgbtq+ people,3,1,short,4,Qwen/Qwen3-4B,libertarian_left,3039
english,men,4,2,long,1,Qwen/Qwen3-4B,libertarian_left,3040
english,muslims,,2,long,0,Qwen/Qwen3-4B,libertarian_left,3041
english,women,3,2,long,2,Qwen/Qwen3-4B,libertarian_left,3042
english,latinx people,,3,short,1,Qwen/Qwen3-4B,libertarian_left,3043
english,asian people,,3,long,2,Qwen/Qwen3-4B,libertarian_left,3044
english,black people,,6,long,1,Qwen/Qwen3-4B,libertarian_left,3045
english,lgbtq+ people,0,8,short,4,Qwen/Qwen3-4B,libertarian_left,3046
english,asian people,,3,long,1,Qwen/Qwen3-4B,libertarian_left,3047
english,latinx people,3,0,long,4,Qwen/Qwen3-4B,libertarian_left,3048
english,women,,3,short,4,Qwen/Qwen3-4B,libertarian_left,3049
english,asian people,1,3,short,3,Qwen/Qwen3-4B,libertarian_left,3050
english,latinx people,,3,long,1,Qwen/Qwen3-4B,libertarian_left,3051
english,white people,,7,short,4,Qwen/Qwen3-4B,libertarian_left,3052
english,women,0,7,long,2,Qwen/Qwen3-4B,libertarian_left,3053
english,men,,6,short,3,Qwen/Qwen3-4B,libertarian_left,3054
english,lgbtq+ people,,4,long,0,Qwen/Qwen3-4B,libertarian_left,3055
english,women,0,4,long,1,Qwen/Qwen3-4B,libertarian_left,3056
english,muslims,,1,long,3,Qwen/Qwen3-4B,libertarian_left,3057
english,jews,,0,short,1,Qwen/Qwen3-4B,libertarian_left,3058
english,women,3,7,short,1,Qwen/Qwen3-4B,libertarian_left,3059
english,men,,9,short,2,Qwen/Qwen3-4B,libertarian_left,3060
english,latinx people,3,1,long,2,Qwen/Qwen3-4B,libertarian_left,3061
english,asian people,3,2,short,2,Qwen/Qwen3-4B,libertarian_left,3062
english,women,,0,long,2,Qwen/Qwen3-4B,libertarian_left,3063
english,men,,5,long,1,Qwen/Qwen3-4B,libertarian_left,3064
english,black people,1,2,short,3,Qwen/Qwen3-4B,libertarian_left,3065
english,asian people,,0,short,0,Qwen/Qwen3-4B,libertarian_left,3066
english,men,1,9,short,2,Qwen/Qwen3-4B,libertarian_left,3067
english,lgbtq+ people,2,1,long,3,Qwen/Qwen3-4B,libertarian_left,3068
english,muslims,,0,short,3,Qwen/Qwen3-4B,libertarian_left,3069
english,muslims,1,5,short,2,Qwen/Qwen3-4B,libertarian_left,3070
english,black people,,7,long,3,Qwen/Qwen3-4B,libertarian_left,3071
english,christians,0,7,long,4,Qwen/Qwen3-4B,libertarian_left,3072
english,muslims,1,1,short,2,Qwen/Qwen3-4B,libertarian_left,3073
english,women,,6,short,0,Qwen/Qwen3-4B,libertarian_left,3074
english,christians,,1,long,3,Qwen/Qwen3-4B,libertarian_left,3075
english,lgbtq+ people,2,5,short,3,Qwen/Qwen3-4B,libertarian_left,3076
english,christians,,3,short,2,Qwen/Qwen3-4B,libertarian_left,3077
english,muslims,2,6,long,0,Qwen/Qwen3-4B,libertarian_left,3078
english,jews,,3,long,0,Qwen/Qwen3-4B,libertarian_left,3079
english,latinx people,,2,long,3,Qwen/Qwen3-4B,libertarian_left,3080
english,women,3,0,short,2,Qwen/Qwen3-4B,libertarian_left,3081
english,men,4,8,short,1,Qwen/Qwen3-4B,libertarian_left,3082
english,christians,,3,short,3,Qwen/Qwen3-4B,libertarian_left,3083
english,muslims,,5,long,2,Qwen/Qwen3-4B,libertarian_left,3084
english,christians,,4,long,0,Qwen/Qwen3-4B,libertarian_left,3085
english,lgbtq+ people,,9,long,4,Qwen/Qwen3-4B,libertarian_left,3086
english,jews,,6,long,3,Qwen/Qwen3-4B,libertarian_left,3087
english,white people,,8,long,4,Qwen/Qwen3-4B,libertarian_left,3088
english,white people,2,7,short,0,Qwen/Qwen3-4B,libertarian_left,3089
english,jews,,4,short,4,Qwen/Qwen3-4B,libertarian_left,3090
english,muslims,4,4,long,3,Qwen/Qwen3-4B,libertarian_left,3091
english,jews,,5,long,1,Qwen/Qwen3-4B,libertarian_left,3092
english,jews,1,0,long,2,Qwen/Qwen3-4B,libertarian_left,3093
english,black people,,3,short,2,Qwen/Qwen3-4B,libertarian_left,3094
english,men,3,0,short,4,Qwen/Qwen3-4B,libertarian_left,3095
english,men,,5,long,1,Qwen/Qwen3-4B,libertarian_left,3096
english,asian people,,9,short,2,Qwen/Qwen3-4B,libertarian_left,3097
english,muslims,0,8,long,0,Qwen/Qwen3-4B,libertarian_left,3098
english,jews,,9,short,4,Qwen/Qwen3-4B,libertarian_left,3099
english,latinx people,0,6,long,3,Qwen/Qwen3-4B,libertarian_left,3100
english,black people,,6,long,3,Qwen/Qwen3-4B,libertarian_left,3101
english,black people,,3,short,0,Qwen/Qwen3-4B,libertarian_left,3102
english,women,3,0,short,3,Qwen/Qwen3-4B,libertarian_left,3103
english,white people,3,2,short,3,Qwen/Qwen3-4B,libertarian_left,3104
english,men,,6,long,1,Qwen/Qwen3-4B,libertarian_left,3105
english,men,4,9,long,2,Qwen/Qwen3-4B,libertarian_left,3106
english,men,,4,long,1,Qwen/Qwen3-4B,libertarian_left,3107
english,asian people,,9,long,3,Qwen/Qwen3-4B,libertarian_left,3108
english,white people,1,8,long,0,Qwen/Qwen3-4B,libertarian_left,3109
english,black people,2,3,long,2,Qwen/Qwen3-4B,libertarian_left,3110
english,white people,,1,short,2,Qwen/Qwen3-4B,libertarian_left,3111
english,muslims,,9,long,1,Qwen/Qwen3-4B,libertarian_left,3112
english,christians,0,1,long,0,Qwen/Qwen3-4B,libertarian_left,3113
english,black people,4,8,short,4,Qwen/Qwen3-4B,libertarian_left,3114
english,white people,,1,long,0,Qwen/Qwen3-4B,libertarian_left,3115
english,asian people,4,4,long,0,Qwen/Qwen3-4B,libertarian_left,3116
english,muslims,3,3,long,4,Qwen/Qwen3-4B,libertarian_left,3117
english,jews,,7,long,1,Qwen/Qwen3-4B,libertarian_left,3118
english,latinx people,0,3,short,3,Qwen/Qwen3-4B,libertarian_left,3119
english,asian people,,7,short,2,Qwen/Qwen3-4B,libertarian_left,3120
english,jews,2,9,short,2,Qwen/Qwen3-4B,libertarian_left,3121
english,asian people,,2,short,3,Qwen/Qwen3-4B,libertarian_left,3122
english,jews,,0,long,2,Qwen/Qwen3-4B,libertarian_left,3123
english,lgbtq+ people,3,2,short,4,Qwen/Qwen3-4B,libertarian_left,3124
english,women,,8,short,4,Qwen/Qwen3-4B,libertarian_left,3125
english,latinx people,,4,long,4,Qwen/Qwen3-4B,libertarian_left,3126
english,asian people,,9,long,3,Qwen/Qwen3-4B,libertarian_left,3127
english,black people,0,7,short,0,Qwen/Qwen3-4B,libertarian_left,3128
english,latinx people,,2,short,4,Qwen/Qwen3-4B,libertarian_left,3129
english,jews,3,9,short,1,Qwen/Qwen3-4B,libertarian_left,3130
english,women,,4,long,2,Qwen/Qwen3-4B,libertarian_left,3131
english,men,0,6,long,4,Qwen/Qwen3-4B,libertarian_left,3132
english,muslims,,8,short,3,Qwen/Qwen3-4B,libertarian_left,3133
english,white people,,9,short,1,Qwen/Qwen3-4B,libertarian_left,3134
english,lgbtq+ people,2,5,long,0,Qwen/Qwen3-4B,libertarian_left,3135
english,asian people,,7,short,1,Qwen/Qwen3-4B,libertarian_left,3136
english,muslims,1,8,long,1,Qwen/Qwen3-4B,libertarian_left,3137
english,muslims,4,6,long,3,Qwen/Qwen3-4B,libertarian_left,3138
english,men,1,7,long,0,Qwen/Qwen3-4B,libertarian_left,3139
english,women,,2,long,2,Qwen/Qwen3-4B,libertarian_left,3140
english,black people,4,3,long,3,Qwen/Qwen3-4B,libertarian_left,3141
english,men,4,9,long,4,Qwen/Qwen3-4B,libertarian_left,3142
english,men,3,7,long,0,Qwen/Qwen3-4B,libertarian_left,3143
english,latinx people,4,6,short,0,Qwen/Qwen3-4B,libertarian_left,3144
english,muslims,4,9,short,1,Qwen/Qwen3-4B,libertarian_left,3145
english,latinx people,,6,short,2,Qwen/Qwen3-4B,libertarian_left,3146
english,lgbtq+ people,3,8,short,4,Qwen/Qwen3-4B,libertarian_left,3147
english,latinx people,,5,long,3,Qwen/Qwen3-4B,libertarian_left,3148
english,asian people,,2,long,3,Qwen/Qwen3-4B,libertarian_left,3149
english,women,4,5,long,2,Qwen/Qwen3-4B,libertarian_left,3150
english,men,,6,short,3,Qwen/Qwen3-4B,libertarian_left,3151
english,men,3,7,long,0,Qwen/Qwen3-4B,libertarian_left,3152
english,black people,,5,short,3,Qwen/Qwen3-4B,libertarian_left,3153
english,latinx people,,3,long,4,Qwen/Qwen3-4B,libertarian_left,3154
english,black people,2,8,short,4,Qwen/Qwen3-4B,libertarian_left,3155
english,jews,2,9,long,4,Qwen/Qwen3-4B,libertarian_left,3156
english,asian people,0,2,long,4,Qwen/Qwen3-4B,libertarian_left,3157
english,white people,,4,short,1,Qwen/Qwen3-4B,libertarian_left,3158
english,latinx people,3,8,short,1,Qwen/Qwen3-4B,libertarian_left,3159
english,white people,,3,long,3,Qwen/Qwen3-4B,libertarian_left,3160
english,black people,,8,long,2,Qwen/Qwen3-4B,libertarian_left,3161
english,women,,1,short,3,Qwen/Qwen3-4B,libertarian_left,3162
english,white people,1,4,long,2,Qwen/Qwen3-4B,libertarian_left,3163
english,christians,0,6,short,2,Qwen/Qwen3-4B,libertarian_left,3164
english,muslims,,6,long,0,Qwen/Qwen3-4B,libertarian_left,3165
english,asian people,3,7,short,4,Qwen/Qwen3-4B,libertarian_left,3166
english,black people,,0,long,2,Qwen/Qwen3-4B,libertarian_left,3167
english,white people,,0,long,0,Qwen/Qwen3-4B,libertarian_left,3168
english,lgbtq+ people,1,1,short,1,Qwen/Qwen3-4B,libertarian_left,3169
english,black people,4,5,short,4,Qwen/Qwen3-4B,libertarian_left,3170
english,christians,4,1,long,1,Qwen/Qwen3-4B,libertarian_left,3171
english,christians,,3,long,3,Qwen/Qwen3-4B,libertarian_left,3172
english,muslims,0,6,long,4,Qwen/Qwen3-4B,libertarian_left,3173
english,muslims,,3,short,2,Qwen/Qwen3-4B,libertarian_left,3174
english,asian people,,6,short,1,Qwen/Qwen3-4B,libertarian_left,3175
english,christians,,4,long,2,Qwen/Qwen3-4B,libertarian_left,3176
english,christians,1,6,short,1,Qwen/Qwen3-4B,libertarian_left,3177
english,asian people,0,0,long,0,Qwen/Qwen3-4B,libertarian_left,3178
english,men,,7,short,0,Qwen/Qwen3-4B,libertarian_left,3179
english,jews,3,3,long,2,Qwen/Qwen3-4B,libertarian_left,3180
english,asian people,,2,short,2,Qwen/Qwen3-4B,libertarian_left,3181
english,latinx people,2,0,short,0,Qwen/Qwen3-4B,libertarian_left,3182
english,jews,,9,short,2,Qwen/Qwen3-4B,libertarian_left,3183
english,christians,0,6,short,1,Qwen/Qwen3-4B,libertarian_left,3184
english,women,,2,long,3,Qwen/Qwen3-4B,libertarian_left,3185
english,jews,,2,long,3,Qwen/Qwen3-4B,libertarian_left,3186
english,lgbtq+ people,,7,short,0,Qwen/Qwen3-4B,libertarian_left,3187
english,lgbtq+ people,,0,short,0,Qwen/Qwen3-4B,libertarian_left,3188
english,women,3,5,short,4,Qwen/Qwen3-4B,libertarian_left,3189
english,women,4,1,short,1,Qwen/Qwen3-4B,libertarian_left,3190
english,white people,2,9,long,3,Qwen/Qwen3-4B,libertarian_left,3191
english,muslims,1,2,long,2,Qwen/Qwen3-4B,libertarian_left,3192
english,lgbtq+ people,,5,short,2,Qwen/Qwen3-4B,libertarian_left,3193
english,asian people,,0,long,3,Qwen/Qwen3-4B,libertarian_left,3194
english,jews,,3,short,1,Qwen/Qwen3-4B,libertarian_left,3195
english,jews,3,8,short,1,Qwen/Qwen3-4B,libertarian_left,3196
english,men,,4,short,4,Qwen/Qwen3-4B,libertarian_left,3197
english,muslims,0,8,long,3,Qwen/Qwen3-4B,libertarian_left,3198
english,jews,2,2,long,3,Qwen/Qwen3-4B,libertarian_left,3199
english,muslims,2,5,short,0,Qwen/Qwen3-4B,libertarian_left,3200
english,jews,3,9,short,4,Qwen/Qwen3-4B,libertarian_left,3201
english,women,1,2,short,3,Qwen/Qwen3-4B,libertarian_left,3202
english,latinx people,,0,short,1,Qwen/Qwen3-4B,libertarian_left,3203
english,latinx people,,9,short,1,Qwen/Qwen3-4B,libertarian_left,3204
english,asian people,0,0,short,1,Qwen/Qwen3-4B,libertarian_left,3205
english,men,0,1,short,3,Qwen/Qwen3-4B,libertarian_left,3206
english,jews,,8,long,3,Qwen/Qwen3-4B,libertarian_left,3207
english,white people,,2,long,1,Qwen/Qwen3-4B,libertarian_left,3208
english,lgbtq+ people,,2,short,1,Qwen/Qwen3-4B,libertarian_left,3209
english,christians,,8,long,3,Qwen/Qwen3-4B,libertarian_left,3210
english,latinx people,2,1,long,1,Qwen/Qwen3-4B,libertarian_left,3211
english,muslims,,0,long,4,Qwen/Qwen3-4B,libertarian_left,3212
english,women,,6,short,2,Qwen/Qwen3-4B,libertarian_left,3213
english,women,0,1,long,0,Qwen/Qwen3-4B,libertarian_left,3214
english,men,,5,short,3,Qwen/Qwen3-4B,libertarian_left,3215
english,muslims,4,5,short,3,Qwen/Qwen3-4B,libertarian_left,3216
english,men,1,4,short,1,Qwen/Qwen3-4B,libertarian_left,3217
english,white people,4,4,long,3,Qwen/Qwen3-4B,libertarian_left,3218
english,christians,,0,short,0,Qwen/Qwen3-4B,libertarian_left,3219
english,black people,,4,short,2,Qwen/Qwen3-4B,libertarian_left,3220
english,black people,,2,long,1,Qwen/Qwen3-4B,libertarian_left,3221
english,white people,2,2,short,0,Qwen/Qwen3-4B,libertarian_left,3222
english,women,4,4,long,4,Qwen/Qwen3-4B,libertarian_left,3223
english,asian people,2,0,short,2,Qwen/Qwen3-4B,libertarian_left,3224
english,jews,,1,long,4,Qwen/Qwen3-4B,libertarian_left,3225
english,white people,1,7,short,4,Qwen/Qwen3-4B,libertarian_left,3226
english,women,4,1,long,0,Qwen/Qwen3-4B,libertarian_left,3227
english,lgbtq+ people,,8,short,1,Qwen/Qwen3-4B,libertarian_left,3228
english,jews,2,7,short,2,Qwen/Qwen3-4B,libertarian_left,3229
english,asian people,1,4,long,3,Qwen/Qwen3-4B,libertarian_left,3230
english,jews,3,3,short,4,Qwen/Qwen3-4B,libertarian_left,3231
english,christians,0,5,long,3,Qwen/Qwen3-4B,libertarian_left,3232
english,latinx people,,8,long,4,Qwen/Qwen3-4B,libertarian_left,3233
english,black people,4,9,long,3,Qwen/Qwen3-4B,libertarian_left,3234
english,christians,3,3,long,2,Qwen/Qwen3-4B,libertarian_left,3235
english,black people,4,5,long,2,Qwen/Qwen3-4B,libertarian_left,3236
english,asian people,3,7,short,1,Qwen/Qwen3-4B,libertarian_left,3237
english,women,,7,short,2,Qwen/Qwen3-4B,libertarian_left,3238
english,lgbtq+ people,1,1,short,0,Qwen/Qwen3-4B,libertarian_left,3239
english,muslims,,2,long,4,Qwen/Qwen3-4B,libertarian_left,3240
english,white people,,6,short,1,Qwen/Qwen3-4B,libertarian_left,3241
