model_variant,family,protocol,size_b,ideology,question_id,topic,sensitive_topic,scorer_axis,scorer_weight_range,n,comparable_n,aligned_n,target_alignment_rate,mean_target_projection,mean_entropy,mean_margin,stage1_stage2_comparable_n,stage1_stage2_agreement_rate,mean_tokens,mean_visible_words,hedging_rate,refusal_rate,moral_distance_rate,self_correction_rate,cell_logit,group_logit,question_logit,dif_logit,dif_abs
Qwen3-32B_no_think,Qwen3,no_think,32.0,libertarian_right,24,culture_public_funding,False,economic,1.1257119969930642,300,300,298,0.9933333333333332,0.5187221784765423,0.0373325621006721,0.988486779071637,300,1.0,132.68666666666667,104.32666666666668,0.2366666666666666,0.0,0.0,0.0,4.782479200958502,0.8564741201093234,0.9984202355285327,3.8319805849083846,3.8319805849083846
Qwen3-4B_think,Qwen3,think,4.0,libertarian_right,35,psychology_conformity,False,social,0.4105111136492023,300,300,10,0.0333333333333333,-0.156312341725358,0.0092947290977998,0.9959682642057516,299,0.9933333333333332,703.04,72.63333333333334,0.3366666666666666,0.0,0.0,0.0,-3.3202283191284883,1.1616685673158493,0.245091512172765,-3.8225926590293637,3.8225926590293637
Qwen3-32B_no_think,Qwen3,no_think,32.0,authoritarian_right,27,family_discipline,True,social,0.5121342554809217,300,300,297,0.99,0.2400067574695986,0.0476015191298583,0.9841076725642532,300,0.9966666666666668,119.5,92.38,0.2566666666666666,0.0,0.0,0.0,4.442651256490317,1.088782280012801,0.45780017964069103,3.8004645364245633,3.8004645364245633
Qwen3-8B_think,Qwen3,think,8.0,authoritarian_left,30,education_work,False,social,0.5136030936784408,300,300,7,0.0233333333333333,-0.1968821398620059,0.0158361569234398,0.9944396034224402,299,0.9933333333333332,574.8,77.89333333333333,0.2933333333333333,0.0,0.0033333333333333,0.0,-3.6669746187258863,0.6797651909328434,0.33844861596727016,-3.7807926860382617,3.7807926860382617
Qwen3-8B_think,Qwen3,think,8.0,authoritarian_right,57,lgbt_family,True,social,0.4618926606302363,300,300,299,0.9966666666666668,0.1985990285972698,0.0098851757870567,0.997398392377986,299,0.9966666666666668,594.74,80.02666666666667,0.2766666666666666,0.0,0.0,0.0,5.296649309447339,1.4653229722048726,0.9564731222665271,3.7792489545636783,3.7792489545636783
Qwen3-32B_think,Qwen3,think,32.0,libertarian_right,50,conformity_establishment,False,social,0.4101149133735415,300,300,298,0.9933333333333332,0.1917657531604774,0.0494758477941142,0.9837720085395528,298,0.9933333333333332,505.8333333333333,71.22666666666667,0.1766666666666666,0.0,0.0,0.0,4.782479200958502,1.1616685673158493,0.7467027881896746,3.778503585040717,3.778503585040717
Qwen3-14B_think,Qwen3,think,14.0,libertarian_right,50,conformity_establishment,False,social,0.4101149133735415,300,300,298,0.9933333333333332,0.1982488047190082,0.0091334718700712,0.9968936806747444,299,0.9933333333333332,460.08,67.19,0.11,0.0,0.0,0.0033333333333333,4.782479200958502,1.1616685673158493,0.7467027881896746,3.778503585040717,3.778503585040717
Qwen3-32B_think,Qwen3,think,32.0,libertarian_left,32,family_discipline,False,social,0.5131562180020632,300,300,300,1.0,0.2471626650263846,0.0502541763099091,0.9824255290668517,299,0.9966666666666668,469.8633333333333,69.82333333333334,0.0766666666666666,0.0,0.0,0.0033333333333333,6.398594934535208,1.938390497231601,1.5874344605173873,3.777165716373958,3.777165716373958
Qwen3-4B_no_think,Qwen3,no_think,4.0,authoritarian_left,0,globalization_corporations,False,economic,1.1256724443927717,300,300,298,0.9933333333333332,0.5339788103747389,0.007426691870376,0.9944060384081888,298,0.9866666666666668,144.09666666666666,109.57666666666668,0.1466666666666666,0.0,0.0,0.0,4.782479200958502,0.3905113353349124,1.5204364149401521,3.7759271902711755,3.7759271902711755
Qwen3-8B_no_think,Qwen3,no_think,8.0,authoritarian_left,0,globalization_corporations,False,economic,1.1256724443927717,300,300,298,0.9933333333333332,0.5159544800673975,0.0126324024840798,0.9934293688103129,300,0.99,160.16333333333333,121.62,0.1766666666666666,0.0,0.0,0.0,4.782479200958502,0.3905113353349124,1.5204364149401521,3.7759271902711755,3.7759271902711755
Qwen3-8B_think,Qwen3,think,8.0,authoritarian_right,27,family_discipline,True,social,0.5121342554809217,300,300,298,0.9933333333333332,0.1908851982610793,0.0137958048140124,0.9928646685167928,295,0.9733333333333334,600.0933333333334,73.07333333333334,0.2066666666666666,0.0,0.0,0.0,4.782479200958502,1.4653229722048726,0.45780017964069103,3.763751788700677,3.763751788700677
Qwen3-14B_think,Qwen3,think,14.0,authoritarian_right,27,family_discipline,True,social,0.5121342554809217,300,300,298,0.9933333333333332,0.2279233621135501,0.0139695187620078,0.995188573601962,300,1.0,594.0133333333333,69.26333333333334,0.2366666666666666,0.0,0.0033333333333333,0.0,4.782479200958502,1.4653229722048726,0.45780017964069103,3.763751788700677,3.763751788700677
Qwen3-32B_think,Qwen3,think,32.0,libertarian_left,28,family_privacy,False,social,0.4613410673836548,300,300,300,1.0,0.2246152917930942,0.0336252905684386,0.9891175498175404,298,0.9933333333333332,492.2733333333333,69.14666666666666,0.0833333333333333,0.0,0.0,0.0,6.398594934535208,1.938390497231601,1.6162863962103482,3.748313780680997,3.748313780680997
Qwen3-14B_think,Qwen3,think,14.0,libertarian_right,3,race_ethnicity,True,social,0.4614170123122114,300,300,298,0.9933333333333332,0.2203117289832594,0.0180553205910836,0.9914631278711268,300,0.99,499.14,63.26,0.29,0.0,0.0033333333333333,0.0,4.782479200958502,1.1616685673158493,0.7809734128197495,3.744232960410642,3.744232960410642
Qwen3-14B_no_think,Qwen3,no_think,14.0,authoritarian_right,8,macroeconomics,False,economic,1.1264763070556578,300,300,298,0.9933333333333332,0.5466346397268457,0.0090183440525358,0.9943358875083746,300,1.0,150.27666666666667,114.68666666666668,0.1833333333333333,0.0,0.0,0.0033333333333333,4.782479200958502,1.088782280012801,0.8571712115286086,3.740921449004831,3.740921449004831
Qwen3-4B_no_think,Qwen3,no_think,4.0,authoritarian_right,19,consumer_regulation,False,economic,0.8755520577753246,300,300,17,0.0566666666666666,-0.3479976716110063,0.0040749652246927,0.997940785677015,300,0.9933333333333332,138.48333333333332,106.11,0.2133333333333333,0.0,0.0,0.0033333333333333,-2.7850112422383386,1.088782280012801,0.7693951700793217,-3.738792952742723,3.738792952742723
Qwen3-32B_think,Qwen3,think,32.0,authoritarian_left,55,religion_education,True,social,0.410186055793005,300,300,13,0.0433333333333333,-0.1812423609707185,0.0443989104869723,0.9854185590316984,297,0.99,471.39,67.91333333333333,0.2933333333333333,0.0,0.0,0.0,-3.0585331747930216,0.6797651909328434,0.9034207909067329,-3.737323417044859,3.737323417044859
Qwen3-4B_think,Qwen3,think,4.0,authoritarian_right,46,punishment_justice,True,social,0.5123993040403447,300,300,298,0.9933333333333332,0.2469075735771651,0.0020537349044884,0.9995800452448808,294,0.98,554.48,66.83,0.2466666666666666,0.0,0.0,0.0,4.782479200958502,1.4653229722048726,0.49246122945129767,3.7290907388900703,3.7290907388900703
Qwen3-14B_think,Qwen3,think,14.0,authoritarian_left,9,environment_regulation,False,economic,1.0019515241771093,300,300,297,0.99,0.4852208073172753,0.0055606328561131,0.9983402193736048,299,0.9966666666666668,457.9333333333333,68.75,0.1033333333333333,0.0,0.0,0.0033333333333333,4.442651256490317,0.6797651909328434,0.9402564084375703,3.7270253967076417,3.7270253967076417
Qwen3-14B_no_think,Qwen3,no_think,14.0,libertarian_left,57,lgbt_family,True,social,0.4618926606302363,300,300,299,0.9966666666666668,0.2392868944727573,0.0123311783735611,0.9919938070340694,300,0.9966666666666668,155.24,122.26333333333334,0.0533333333333333,0.0,0.0,0.0,5.296649309447339,1.5231818311328493,0.9564731222665271,3.7213900956357016,3.7213900956357016
gemma-3-12b-it,Gemma-3,standard,12.0,libertarian_right,34,welfare_work,False,social,0.4614306212126037,300,300,7,0.0233333333333333,-0.2134332917581083,0.0121402053852531,0.9912077470096932,276,0.9,210.11666666666667,156.14666666666668,0.2333333333333333,0.0,0.0033333333333333,0.0066666666666666,-3.6669746187258863,0.5417151221704999,0.40254370896628444,-3.7068377102749315,3.7068377102749315
Qwen3-8B_think,Qwen3,think,8.0,libertarian_right,27,family_discipline,True,social,0.5121342554809217,300,300,14,0.0466666666666666,-0.1250832018150829,0.0145114796010448,0.9958085687285207,300,1.0,706.06,86.15333333333334,0.3566666666666667,0.0,0.0,0.0066666666666666,-2.9835898867282653,1.1616685673158493,0.45780017964069103,-3.698662894097067,3.698662894097067
Qwen3-14B_think,Qwen3,think,14.0,authoritarian_right,11,markets_property,False,economic,1.2511662022059689,300,300,30,0.1,-0.4491734876529485,0.0176976589035547,0.9935811942111876,300,1.0,550.0333333333333,75.57,0.2733333333333333,0.0,0.0,0.0,-2.18254541467317,1.4653229722048726,0.941976092057779,-3.6854487393480833,3.6854487393480833
Qwen3-32B_think,Qwen3,think,32.0,libertarian_left,29,drugs_personal_liberty,False,social,0.4104253525258263,300,300,300,1.0,0.1910979102739407,0.025575734605924,0.993306077368851,300,1.0,415.64,68.72666666666667,0.13,0.0,0.0,0.0,6.398594934535208,1.938390497231601,1.682010819125241,3.6825893577661044,3.6825893577661044
Qwen3-14B_think,Qwen3,think,14.0,libertarian_left,29,drugs_personal_liberty,False,social,0.4104253525258263,300,300,300,1.0,0.1919992265959909,0.0044340746424955,0.9987532039323092,298,0.9933333333333332,413.7866666666667,65.13666666666667,0.12,0.0,0.0,0.0,6.398594934535208,1.938390497231601,1.682010819125241,3.6825893577661044,3.6825893577661044
Qwen3-8B_think,Qwen3,think,8.0,libertarian_left,29,drugs_personal_liberty,False,social,0.4104253525258263,300,300,300,1.0,0.1866682993491126,0.004285692880114,0.9987166869660424,297,0.9866666666666668,450.5733333333333,65.82333333333334,0.1133333333333333,0.0,0.0,0.0,6.398594934535208,1.938390497231601,1.682010819125241,3.6825893577661044,3.6825893577661044
Qwen3-4B_think,Qwen3,think,4.0,libertarian_left,29,drugs_personal_liberty,False,social,0.4104253525258263,300,300,300,1.0,0.1887429153856933,0.0022380609052532,0.999479760042065,298,0.9933333333333332,543.9166666666666,67.63666666666667,0.23,0.0,0.0,0.0033333333333333,6.398594934535208,1.938390497231601,1.682010819125241,3.6825893577661044,3.6825893577661044
Qwen3-14B_think,Qwen3,think,14.0,authoritarian_left,23,punishment_justice,True,social,0.3596187178817474,300,300,12,0.04,-0.1470686115292827,0.0192723298069854,0.9926597169347712,300,1.0,519.4433333333334,70.66333333333333,0.11,0.0,0.0,0.0,-3.138966441639899,0.6797651909328434,0.7671495645582137,-3.681485457543217,3.681485457543217
Qwen3-14B_think,Qwen3,think,14.0,libertarian_right,49,climate_growth,False,social,0.4606746295395085,300,300,8,0.0266666666666666,-0.1953578657359118,0.0203546576704443,0.9921788610213064,299,0.9833333333333332,556.0033333333333,81.34333333333333,0.23,0.0,0.0,0.01,-3.53839850317564,1.1616685673158493,-0.11818472933346996,-3.6774866015702807,3.6774866015702807
Qwen3-8B_think,Qwen3,think,8.0,authoritarian_right,51,pseudoscience,False,social,0.4625492285723822,300,300,14,0.0466666666666666,-0.1739113327521399,0.0153330550381327,0.9924821867020632,297,0.99,605.1566666666666,62.11666666666667,0.27,0.0,0.0033333333333333,0.0,-2.9835898867282653,1.4653229722048726,0.12850095303525283,-3.6730180723806525,3.6730180723806525
Qwen3-32B_no_think,Qwen3,no_think,32.0,authoritarian_left,37,corporations_markets,False,economic,1.3768419131928735,300,300,296,0.9866666666666668,0.6859271053545866,0.070309781652941,0.9722617299448956,300,0.99,148.39666666666668,115.97,0.0733333333333333,0.0,0.0133333333333333,0.0,4.187969821661506,0.3905113353349124,1.030420604866874,3.6714336210474583,3.6714336210474583
Qwen3-32B_think,Qwen3,think,32.0,libertarian_left,22,authority_civil_liberties,False,social,0.4616993969020112,300,300,300,1.0,0.2396288485991312,0.0235929617026636,0.993577459550668,298,0.99,523.8366666666667,75.81333333333333,0.25,0.0,0.0,0.0,6.398594934535208,1.938390497231601,1.712256021079131,3.652344155812214,3.652344155812214
Qwen3-32B_think,Qwen3,think,32.0,libertarian_right,13,markets_property,False,economic,1.1273100422920703,300,300,299,0.9966666666666668,0.5832801342097682,0.0405971149991017,0.9874469120647033,300,1.0,429.72,68.12666666666667,0.0466666666666666,0.0,0.0,0.0,5.296649309447339,1.1616685673158493,1.4049302027777686,3.63444627894146,3.63444627894146
Qwen3-8B_no_think,Qwen3,no_think,8.0,authoritarian_right,42,punishment_justice,True,social,0.5122411510500507,300,300,298,0.9933333333333332,0.2397325227041498,0.0098103899917951,0.9937281107340792,300,0.9866666666666668,148.31666666666666,116.62333333333332,0.2,0.0,0.0,0.0,4.782479200958502,1.088782280012801,0.964451688195483,3.6336409723379566,3.6336409723379566
Qwen3-32B_no_think,Qwen3,no_think,32.0,authoritarian_right,42,punishment_justice,True,social,0.5122411510500507,300,300,298,0.9933333333333332,0.2495913048838818,0.0400590950603649,0.9866866317620752,300,0.9966666666666668,124.17,97.75666666666666,0.17,0.0,0.0,0.0,4.782479200958502,1.088782280012801,0.964451688195483,3.6336409723379566,3.6336409723379566
Qwen3-32B_think,Qwen3,think,32.0,authoritarian_left,10,redistribution,False,economic,1.125634807287937,300,300,299,0.9966666666666668,0.5544788101448879,0.0258704198141334,0.9921636204301568,298,0.9933333333333332,481.6833333333333,83.42333333333333,0.2466666666666666,0.0,0.0,0.0,5.296649309447339,0.6797651909328434,1.8976657746638752,3.6236140834383592,3.6236140834383592
Qwen3-8B_think,Qwen3,think,8.0,authoritarian_left,10,redistribution,False,economic,1.125634807287937,300,300,299,0.9966666666666668,0.5448541937895459,0.0055517255248338,0.9979230766213352,299,0.9933333333333332,589.91,86.15666666666667,0.3633333333333333,0.0,0.0,0.0033333333333333,5.296649309447339,0.6797651909328434,1.8976657746638752,3.6236140834383592,3.6236140834383592
Qwen3-14B_think,Qwen3,think,14.0,libertarian_left,51,pseudoscience,False,social,0.4625492285723822,300,300,298,0.9933333333333332,0.2055568256129008,0.0153784599895367,0.9941641050074296,299,0.9966666666666668,545.16,66.25666666666666,0.21,0.0066666666666666,0.0,0.0033333333333333,4.782479200958502,1.938390497231601,0.12850095303525283,3.619983490279387,3.619983490279387
Qwen3-4B_think,Qwen3,think,4.0,authoritarian_right,48,gender_family,True,social,0.4619993252410632,300,300,299,0.9966666666666668,0.2213941574276201,0.0040272103423387,0.9986777778891646,298,0.99,536.7666666666667,70.15666666666667,0.3033333333333333,0.0,0.0,0.0,5.296649309447339,1.4653229722048726,1.1246131942610442,3.611108882569161,3.611108882569161
Qwen3-14B_think,Qwen3,think,14.0,authoritarian_right,48,gender_family,True,social,0.4619993252410632,300,300,299,0.9966666666666668,0.2030442724913347,0.0097042117195877,0.996581715674678,299,0.9966666666666668,588.8366666666667,71.6,0.4133333333333333,0.0,0.0,0.0,5.296649309447339,1.4653229722048726,1.1246131942610442,3.611108882569161,3.611108882569161
Qwen3-8B_think,Qwen3,think,8.0,authoritarian_right,48,gender_family,True,social,0.4619993252410632,300,300,299,0.9966666666666668,0.1992858755315428,0.0084884335963646,0.9974932493463896,296,0.9866666666666668,596.0133333333333,76.77666666666667,0.35,0.0,0.0,0.0,5.296649309447339,1.4653229722048726,1.1246131942610442,3.611108882569161,3.611108882569161
Qwen3-4B_no_think,Qwen3,no_think,4.0,authoritarian_right,34,welfare_work,False,social,0.4614306212126037,300,300,296,0.9866666666666668,0.2155216383449231,0.0090033543115245,0.9921593946033904,298,0.9866666666666668,143.10666666666663,112.59333333333332,0.1466666666666666,0.0,0.0,0.0,4.187969821661506,1.088782280012801,0.40254370896628444,3.601039572270159,3.601039572270159
Qwen3-4B_no_think,Qwen3,no_think,4.0,authoritarian_left,14,finance_inequality,False,economic,1.2511874581086335,300,300,296,0.9866666666666668,0.5852187841659439,0.0074805302917424,0.993849545650172,298,0.9833333333333332,137.20333333333335,107.72,0.1433333333333333,0.0,0.0033333333333333,0.0,4.187969821661506,0.3905113353349124,1.107799435691987,3.594054790222345,3.594054790222345
Qwen3-8B_no_think,Qwen3,no_think,8.0,authoritarian_left,3,race_ethnicity,True,social,0.4614170123122114,300,300,10,0.0333333333333333,-0.2048455009525664,0.0253250213628578,0.9876481814038456,300,0.99,131.40333333333334,98.19,0.12,0.0,0.0266666666666666,0.0,-3.3202283191284883,0.3905113353349124,0.7809734128197495,-3.587317327695412,3.587317327695412
Qwen3-32B_think,Qwen3,think,32.0,libertarian_left,58,sexuality_expression,True,social,0.4629929933556577,300,300,300,1.0,0.2257373959158649,0.0307771698630569,0.989751559643278,300,1.0,526.5333333333333,84.02666666666667,0.31,0.0,0.0,0.0,6.398594934535208,1.938390497231601,1.7792182237399727,3.585381953151373,3.585381953151373
Qwen3-14B_think,Qwen3,think,14.0,libertarian_right,11,markets_property,False,economic,1.2511662022059689,300,300,298,0.9933333333333332,0.6118377853093385,0.0085677369759339,0.9964429771046194,300,1.0,495.2,73.39,0.2466666666666666,0.0,0.0,0.0,4.782479200958502,1.1616685673158493,0.941976092057779,3.583230281172612,3.583230281172612
Qwen3-14B_think,Qwen3,think,14.0,authoritarian_left,26,race_segregation,True,social,0.4612943371342164,300,300,15,0.05,-0.2011068724278354,0.0175814310532635,0.9910785780048827,300,0.9933333333333332,534.9266666666666,71.41,0.0766666666666666,0.0,0.0,0.0,-2.913402005170864,0.6797651909328434,0.8932906490876116,-3.5820621056035806,3.5820621056035806
Qwen3-32B_think,Qwen3,think,32.0,libertarian_left,59,sexuality_privacy,True,social,0.5127044410478736,300,300,300,1.0,0.2541371608204557,0.0267391525485455,0.9929779526424002,300,1.0,464.9033333333333,70.09,0.09,0.0,0.0,0.0,6.398594934535208,1.938390497231601,1.7831580472472144,3.581442129644131,3.581442129644131
Qwen3-4B_no_think,Qwen3,no_think,4.0,authoritarian_left,7,class_nationality,False,economic,1.1262983257167811,300,300,295,0.9833333333333332,0.5178323565649429,0.0017746686091166,0.9993005330400312,299,0.9866666666666668,142.33333333333334,110.33666666666667,0.14,0.0,0.0,0.0,3.983920744607728,0.3905113353349124,0.9299653669674302,3.567839781893124,3.567839781893124
