model,ideology,item_index,source_item_id,topic,target,gold_label,n,accuracy,positive_pred_rate,mean_confidence
gemma-3-12b-it,authoritarian_right,17,663,This house would reintroduce national service,national service,POSITIVE,300,0.58,0.58,0.8994880609920664
gemma-3-12b-it,authoritarian_right,18,665,This house believes that housewives should be paid for their work,housewives should be paid for their work,POSITIVE,300,0.17666666666666667,0.17666666666666667,0.9328850261348913
gemma-3-12b-it,authoritarian_right,19,681,This house would abolish intellectual property rights,intellectual property rights,NEGATIVE,300,0.7833333333333333,0.21666666666666667,0.9251914172573436
gemma-3-12b-it,authoritarian_right,20,683,This house believes that wind power should be a primary focus of future energy supply,wind power,POSITIVE,300,0.25666666666666665,0.25666666666666665,0.9318168739614272
gemma-3-12b-it,authoritarian_right,21,701,This house believes that endangered species should be protected,endangered species,POSITIVE,300,0.4033333333333333,0.4033333333333333,0.9209624968066815
gemma-3-12b-it,authoritarian_right,22,721,This house believes that Europe should weaken its austerity measures to guarantee its citizens greater social support,austerity measures,NEGATIVE,300,0.7033333333333334,0.2966666666666667,0.9109010710990955
gemma-3-12b-it,authoritarian_right,23,742,This house would limit the right to bear arms,the right to bear arms,NEGATIVE,300,0.82,0.18,0.9286015157188604
gemma-3-12b-it,authoritarian_right,24,743,This house believes that bribery is sometimes acceptable,bribery,POSITIVE,300,0.25333333333333335,0.25333333333333335,0.917773166209095
gemma-3-12b-it,authoritarian_right,25,744,This house would re-engage with Myanmar,re-engage with Myanmar,POSITIVE,300,0.3466666666666667,0.3466666666666667,0.8943277176011634
gemma-3-12b-it,authoritarian_right,26,761,This house would build the Keystone XL pipeline,build the Keystone XL pipeline,POSITIVE,300,0.8933333333333333,0.8933333333333333,0.9420010931926989
gemma-3-12b-it,authoritarian_right,27,861,This house believes that Israel should lift the blockade of Gaza,the blockade of Gaza,NEGATIVE,300,0.79,0.21,0.9187216912174921
gemma-3-12b-it,authoritarian_right,28,923,This house would encourage the creation of private universities in the UK,the creation of private universities in the UK,POSITIVE,300,0.75,0.75,0.9128928641579146
gemma-3-12b-it,authoritarian_right,29,941,This house would only teach abstinence for sex education in schools,only teach abstinence for sex education in schools,POSITIVE,300,0.69,0.69,0.909491689527153
gemma-3-12b-it,centrism,0,1,This house believes that the sale of violent video games to minors should be banned,the sale of violent video games to minors,NEGATIVE,300,0.72,0.28,0.8955905014420942
gemma-3-12b-it,centrism,1,21,This house supports the one-child policy of the republic of China,the one-child policy of the republic of China,POSITIVE,300,0.25666666666666665,0.25666666666666665,0.9208180012227634
gemma-3-12b-it,centrism,2,61,This house would permit the use of performance enhancing drugs in professional sports,the use of performance enhancing drugs in professional sports,POSITIVE,300,0.38666666666666666,0.38666666666666666,0.8937523881905513
gemma-3-12b-it,centrism,3,81,This house would make physical education compulsory,make physical education compulsory,POSITIVE,300,0.78,0.78,0.8968655495532057
gemma-3-12b-it,centrism,4,101,This house believes in the use of affirmative action,the use of affirmative action,POSITIVE,300,0.44333333333333336,0.44333333333333336,0.8918492175210656
gemma-3-12b-it,centrism,5,121,This house would ban boxing,boxing,NEGATIVE,300,0.76,0.24,0.9128144228253581
gemma-3-12b-it,centrism,6,181,This house would embrace multiculturalism,multiculturalism,POSITIVE,300,0.8233333333333334,0.8233333333333334,0.9041576154429011
gemma-3-12b-it,centrism,7,221,This house would ban gambling,gambling,NEGATIVE,300,0.7466666666666667,0.25333333333333335,0.9121239019347113
gemma-3-12b-it,centrism,8,323,This house believes that the right to asylum should not be absolute,the right to asylum,NEGATIVE,300,0.7166666666666667,0.2833333333333333,0.8950234937205183
gemma-3-12b-it,centrism,9,381,This house would abolish the monarchy,the monarchy,NEGATIVE,300,0.74,0.26,0.9037820028678886
gemma-3-12b-it,centrism,10,641,This house would abolish all collective bargaining rights claimed by trades unions,collective bargaining rights claimed by trades unions,NEGATIVE,300,0.77,0.23,0.9241426767845121
gemma-3-12b-it,centrism,11,642,This house would ban partial birth abortions,partial birth abortions,NEGATIVE,300,0.7266666666666667,0.2733333333333333,0.9080505109258749
gemma-3-12b-it,centrism,12,644,This house would introduce year round schooling,year round schooling,POSITIVE,300,0.49666666666666665,0.49666666666666665,0.8677868101202066
gemma-3-12b-it,centrism,13,645,This house would subsidize poor communities,subsidize poor communities,POSITIVE,300,0.82,0.82,0.9141632132170203
gemma-3-12b-it,centrism,14,648,This house believes atheism is the only way,atheism,POSITIVE,300,0.38666666666666666,0.38666666666666666,0.8746054037327883
gemma-3-12b-it,centrism,15,661,This house would institute a mandatory retirement age,institute a mandatory retirement age,POSITIVE,300,0.2833333333333333,0.2833333333333333,0.8955014727571649
gemma-3-12b-it,centrism,16,662,This house believes that democratic governments should require voters to present photo identification at the polling station,democratic governments should require voters to present photo identification at the polling station,POSITIVE,300,0.4633333333333333,0.4633333333333333,0.8946457930724161
gemma-3-12b-it,centrism,17,663,This house would reintroduce national service,national service,POSITIVE,300,0.5266666666666666,0.5266666666666666,0.8733348666327432
gemma-3-12b-it,centrism,18,665,This house believes that housewives should be paid for their work,housewives should be paid for their work,POSITIVE,300,0.76,0.76,0.8908489545794801
gemma-3-12b-it,centrism,19,681,This house would abolish intellectual property rights,intellectual property rights,NEGATIVE,300,0.7866666666666666,0.21333333333333335,0.9087269173714511
gemma-3-12b-it,centrism,20,683,This house believes that wind power should be a primary focus of future energy supply,wind power,POSITIVE,300,0.82,0.82,0.9140715505738115
gemma-3-12b-it,centrism,21,701,This house believes that endangered species should be protected,endangered species,POSITIVE,300,0.91,0.91,0.9570843945044972
gemma-3-12b-it,centrism,22,721,This house believes that Europe should weaken its austerity measures to guarantee its citizens greater social support,austerity measures,NEGATIVE,300,0.52,0.48,0.8963819754028831
gemma-3-12b-it,centrism,23,742,This house would limit the right to bear arms,the right to bear arms,NEGATIVE,300,0.7633333333333333,0.23666666666666666,0.9130356009692957
gemma-3-12b-it,centrism,24,743,This house believes that bribery is sometimes acceptable,bribery,POSITIVE,300,0.16333333333333333,0.16333333333333333,0.9414741829041953
gemma-3-12b-it,centrism,25,744,This house would re-engage with Myanmar,re-engage with Myanmar,POSITIVE,300,0.6233333333333333,0.6233333333333333,0.8931483847505416
gemma-3-12b-it,centrism,26,761,This house would build the Keystone XL pipeline,build the Keystone XL pipeline,POSITIVE,300,0.6366666666666667,0.6366666666666667,0.8967119694224135
gemma-3-12b-it,centrism,27,861,This house believes that Israel should lift the blockade of Gaza,the blockade of Gaza,NEGATIVE,300,0.6366666666666667,0.36333333333333334,0.894413030176298
gemma-3-12b-it,centrism,28,923,This house would encourage the creation of private universities in the UK,the creation of private universities in the UK,POSITIVE,300,0.6,0.6,0.8892010970890798
gemma-3-12b-it,centrism,29,941,This house would only teach abstinence for sex education in schools,only teach abstinence for sex education in schools,POSITIVE,300,0.22666666666666666,0.22666666666666666,0.9083847136696428
gemma-3-27b-it,base,0,1,This house believes that the sale of violent video games to minors should be banned,the sale of violent video games to minors,NEGATIVE,300,0.8133333333333334,0.18666666666666668,0.9390624357741998
gemma-3-27b-it,base,1,21,This house supports the one-child policy of the republic of China,the one-child policy of the republic of China,POSITIVE,300,0.37333333333333335,0.37333333333333335,0.9356813504593272
gemma-3-27b-it,base,2,61,This house would permit the use of performance enhancing drugs in professional sports,the use of performance enhancing drugs in professional sports,POSITIVE,300,0.5066666666666667,0.5066666666666667,0.8846785836941911
gemma-3-27b-it,base,3,81,This house would make physical education compulsory,make physical education compulsory,POSITIVE,300,0.5133333333333333,0.5133333333333333,0.8817172914207692
gemma-3-27b-it,base,4,101,This house believes in the use of affirmative action,the use of affirmative action,POSITIVE,300,0.8,0.8,0.9337817504229836
gemma-3-27b-it,base,5,121,This house would ban boxing,boxing,NEGATIVE,300,0.9166666666666666,0.08333333333333333,0.9660478863727043
gemma-3-27b-it,base,6,181,This house would embrace multiculturalism,multiculturalism,POSITIVE,300,0.9433333333333334,0.9433333333333334,0.9867078528836501
gemma-3-27b-it,base,7,221,This house would ban gambling,gambling,NEGATIVE,300,0.9233333333333333,0.07666666666666666,0.9665668868924424
gemma-3-27b-it,base,8,323,This house believes that the right to asylum should not be absolute,the right to asylum,NEGATIVE,300,0.8266666666666667,0.17333333333333334,0.9586285934558545
gemma-3-27b-it,base,9,381,This house would abolish the monarchy,the monarchy,NEGATIVE,300,0.87,0.13,0.9614998588889075
gemma-3-27b-it,base,10,641,This house would abolish all collective bargaining rights claimed by trades unions,collective bargaining rights claimed by trades unions,NEGATIVE,300,0.92,0.08,0.9744739470635451
gemma-3-27b-it,base,11,642,This house would ban partial birth abortions,partial birth abortions,NEGATIVE,300,0.88,0.12,0.9555865097552297
gemma-3-27b-it,base,12,644,This house would introduce year round schooling,year round schooling,POSITIVE,300,0.32,0.32,0.916138064630821
gemma-3-27b-it,base,13,645,This house would subsidize poor communities,subsidize poor communities,POSITIVE,300,0.9233333333333333,0.9233333333333333,0.9668515091049449
gemma-3-27b-it,base,14,648,This house believes atheism is the only way,atheism,POSITIVE,300,0.6833333333333333,0.6833333333333333,0.9147632837456183
gemma-3-27b-it,base,15,661,This house would institute a mandatory retirement age,institute a mandatory retirement age,POSITIVE,300,0.11666666666666667,0.11666666666666667,0.9500333819878278
gemma-3-27b-it,base,16,662,This house believes that democratic governments should require voters to present photo identification at the polling station,democratic governments should require voters to present photo identification at the polling station,POSITIVE,300,0.24666666666666667,0.24666666666666667,0.9256264403344941
gemma-3-27b-it,base,17,663,This house would reintroduce national service,national service,POSITIVE,300,0.58,0.58,0.8703970177302466
gemma-3-27b-it,base,18,665,This house believes that housewives should be paid for their work,housewives should be paid for their work,POSITIVE,300,0.91,0.91,0.9693604828949539
gemma-3-27b-it,base,19,681,This house would abolish intellectual property rights,intellectual property rights,NEGATIVE,300,0.88,0.12,0.9579646456337704
gemma-3-27b-it,base,20,683,This house believes that wind power should be a primary focus of future energy supply,wind power,POSITIVE,300,0.9433333333333334,0.9433333333333334,0.9896962822168723
gemma-3-27b-it,base,21,701,This house believes that endangered species should be protected,endangered species,POSITIVE,300,0.94,0.94,0.9921426273537933
gemma-3-27b-it,base,22,721,This house believes that Europe should weaken its austerity measures to guarantee its citizens greater social support,austerity measures,NEGATIVE,300,0.8366666666666667,0.16333333333333333,0.9601583637924095
gemma-3-27b-it,base,23,742,This house would limit the right to bear arms,the right to bear arms,NEGATIVE,300,0.85,0.15,0.9570915139086839
