feature,model_variant,family,protocol,size_b,regime,question_id,matched_pairs,left_events,right_events,risk_difference,paired_difference_sd,discordant_pairs,left_rate,right_rate,pooled_events,pooled_rate,ci_low,ci_high,ci_excludes_zero,informative,substantive,direction,topic,sensitive_topic,analysis_scope,parent_family,support_models,support_families,support_parent_families,support_family_protocols,discovery_class,qwen_protocol_support,qwen_protocol_replicated
hedging,Qwen3-8B_no_think,Qwen3,no_think,8.0,authoritarian,28,300,134,116,-0.06,0.47308847907141044,68,0.44666666666666666,0.38666666666666666,250,0.4166666666666667,-0.11353500110550832,-0.006464998894491668,True,True,True,left_more,family_privacy,False,primary,Qwen3,8,2,2,3,cross_family_recurrence,2,True
hedging,gemma-3-4b-it,Gemma-3,standard,4.0,authoritarian,2,300,53,35,-0.06,0.38760045628504436,46,0.17666666666666667,0.11666666666666667,88,0.14666666666666667,-0.10386112064374164,-0.016138879356258344,True,True,True,left_more,nationalism,False,primary,Gemma-3,8,2,2,3,cross_family_recurrence,0,False
hedging,gemma-3-4b-it,Gemma-3,standard,4.0,authoritarian,32,300,60,42,-0.06,0.44391086513768824,60,0.2,0.14,102,0.17,-0.11023324326675502,-0.00976675673324498,True,True,True,left_more,family_discipline,False,primary,Gemma-3,8,2,2,3,cross_family_recurrence,1,False
hedging,Qwen3-14B_no_think,Qwen3,no_think,14.0,authoritarian,32,300,61,42,-0.06333333333333334,0.43965883195641575,59,0.20333333333333334,0.14,103,0.17166666666666666,-0.11308541374973341,-0.01358125291693326,True,True,True,left_more,family_discipline,False,primary,Qwen3,8,2,2,3,cross_family_recurrence,2,True
hedging,Qwen3-14B_no_think,Qwen3,no_think,14.0,authoritarian,55,300,88,69,-0.06333333333333334,0.46910099270848826,67,0.29333333333333333,0.23,157,0.26166666666666666,-0.11641710787913714,-0.010249558787529534,True,True,True,left_more,religion_education,True,primary,Qwen3,8,2,2,3,cross_family_recurrence,1,False
hedging,gemma-3-4b-it,Gemma-3,standard,4.0,authoritarian,22,300,60,41,-0.06333333333333334,0.41621268467596334,53,0.2,0.13666666666666666,101,0.16833333333333333,-0.11043223241874298,-0.01623443424792371,True,True,True,left_more,authority_civil_liberties,False,primary,Gemma-3,8,2,2,3,cross_family_recurrence,2,True
hedging,Qwen3-32B_think,Qwen3,think,32.0,authoritarian,32,300,57,37,-0.06666666666666667,0.38650594437733937,46,0.19,0.12333333333333334,94,0.15666666666666668,-0.11040393162847756,-0.02292940170485578,True,True,True,left_more,family_discipline,False,primary,Qwen3,8,2,2,3,cross_family_recurrence,1,False
hedging,Qwen3-8B_think,Qwen3,think,8.0,authoritarian,2,300,29,9,-0.06666666666666667,0.30963710913487136,30,0.09666666666666666,0.03,38,0.06333333333333334,-0.10170540405544931,-0.03162792927788403,True,True,True,left_more,nationalism,False,primary,Qwen3,8,2,2,3,cross_family_recurrence,1,False
hedging,Qwen3-4B_no_think,Qwen3,no_think,4.0,authoritarian,55,300,62,41,-0.07,0.43095134707429594,57,0.20666666666666667,0.13666666666666666,103,0.17166666666666666,-0.11876673574323142,-0.021233264256768594,True,True,True,left_more,religion_education,True,primary,Qwen3,8,2,2,3,cross_family_recurrence,1,False
hedging,Qwen3-4B_think,Qwen3,think,4.0,authoritarian,28,300,111,90,-0.07,0.48222588692444424,71,0.37,0.3,201,0.335,-0.12456899614270264,-0.015431003857297364,True,True,True,left_more,family_privacy,False,primary,Qwen3,8,2,2,3,cross_family_recurrence,2,True
hedging,gemma-3-4b-it,Gemma-3,standard,4.0,authoritarian,55,300,77,55,-0.07333333333333333,0.47824465362191815,70,0.25666666666666665,0.18333333333333332,132,0.22,-0.12745181051672763,-0.019214856149939043,True,True,True,left_more,religion_education,True,primary,Gemma-3,8,2,2,3,cross_family_recurrence,1,False
hedging,gemma-3-4b-it,Gemma-3,standard,4.0,authoritarian,28,300,100,77,-0.07666666666666666,0.4949128049504296,75,0.3333333333333333,0.25666666666666665,177,0.295,-0.1326713227347172,-0.020662010598616103,True,True,True,left_more,family_privacy,False,primary,Gemma-3,8,2,2,3,cross_family_recurrence,2,True
hedging,Qwen3-8B_no_think,Qwen3,no_think,8.0,authoritarian,32,300,75,51,-0.08,0.448259361139841,62,0.25,0.17,126,0.21,-0.13072532191288794,-0.029274678087112066,True,True,True,left_more,family_discipline,False,primary,Qwen3,8,2,2,3,cross_family_recurrence,2,True
hedging,gemma-3-12b-it,Gemma-3,standard,12.0,authoritarian,55,300,86,62,-0.08,0.48412939479338607,72,0.2866666666666667,0.20666666666666667,148,0.24666666666666667,-0.13478439833568812,-0.025215601664311887,True,True,True,left_more,religion_education,True,primary,Gemma-3,8,2,2,3,cross_family_recurrence,0,False
hedging,gemma-3-4b-it,Gemma-3,standard,4.0,authoritarian,61,300,76,52,-0.08,0.4252876264569558,56,0.25333333333333335,0.17333333333333334,128,0.21333333333333335,-0.12812582542111633,-0.03187417457888368,True,True,True,left_more,sexual_morality,True,primary,Gemma-3,8,2,2,3,cross_family_recurrence,0,False
hedging,Qwen3-14B_no_think,Qwen3,no_think,14.0,authoritarian,2,300,66,41,-0.08333333333333333,0.420688505052332,55,0.22,0.13666666666666666,107,0.17833333333333334,-0.13093871917417457,-0.03572794749249209,True,True,True,left_more,nationalism,False,primary,Qwen3,8,2,2,3,cross_family_recurrence,2,True
hedging,Qwen3-32B_think,Qwen3,think,32.0,authoritarian,22,300,69,43,-0.08666666666666667,0.39960961998367933,50,0.23,0.14333333333333334,112,0.18666666666666668,-0.13188675211366158,-0.04144658121967178,True,True,True,left_more,authority_civil_liberties,False,primary,Qwen3,8,2,2,3,cross_family_recurrence,2,True
hedging,gemma-3-12b-it,Gemma-3,standard,12.0,authoritarian,22,300,62,36,-0.08666666666666667,0.4160117483976927,54,0.20666666666666667,0.12,98,0.16333333333333333,-0.1337428276716638,-0.039590505661669544,True,True,True,left_more,authority_civil_liberties,False,primary,Gemma-3,8,2,2,3,cross_family_recurrence,0,False
hedging,Qwen3-32B_think,Qwen3,think,32.0,authoritarian,55,300,88,61,-0.09,0.5255034216385716,85,0.29333333333333333,0.20333333333333334,149,0.24833333333333332,-0.14946631022084733,-0.030533689779152662,True,True,True,left_more,religion_education,True,primary,Qwen3,8,2,2,3,cross_family_recurrence,2,True
hedging,Qwen3-4B_no_think,Qwen3,no_think,4.0,authoritarian,28,300,152,125,-0.09,0.4112547079154337,53,0.5066666666666667,0.4166666666666667,277,0.46166666666666667,-0.1365378511988134,-0.043462148801186595,True,True,True,left_more,family_privacy,False,primary,Qwen3,8,2,2,3,cross_family_recurrence,2,True
hedging,Qwen3-8B_no_think,Qwen3,no_think,8.0,libertarian,2,300,91,64,-0.09,0.4718497011424584,69,0.30333333333333334,0.21333333333333335,155,0.25833333333333336,-0.14339482018644198,-0.036605179813558014,True,True,True,left_more,nationalism,False,primary,Qwen3,8,2,2,3,cross_family_recurrence,2,True
hedging,Qwen3-4B_think,Qwen3,think,4.0,libertarian,2,300,58,30,-0.09333333333333334,0.44566536130799767,62,0.19333333333333333,0.1,88,0.14666666666666667,-0.14376511653198754,-0.04290155013467914,True,True,True,left_more,nationalism,False,primary,Qwen3,8,2,2,3,cross_family_recurrence,1,False
hedging,Qwen3-14B_no_think,Qwen3,no_think,14.0,authoritarian,22,300,86,57,-0.09666666666666666,0.4486943774665809,63,0.2866666666666667,0.19,143,0.23833333333333334,-0.14744121531105026,-0.04589211802228307,True,True,True,left_more,authority_civil_liberties,False,primary,Qwen3,8,2,2,3,cross_family_recurrence,1,False
hedging,Qwen3-8B_think,Qwen3,think,8.0,libertarian,2,300,53,24,-0.09666666666666666,0.4257461153528187,57,0.17666666666666667,0.08,77,0.12833333333333333,-0.14484437499052258,-0.04848895834281076,True,True,True,left_more,nationalism,False,primary,Qwen3,8,2,2,3,cross_family_recurrence,2,True
hedging,Qwen3-14B_no_think,Qwen3,no_think,14.0,libertarian,2,300,130,99,-0.10333333333333333,0.4619164190082301,67,0.43333333333333335,0.33,229,0.38166666666666665,-0.1556040968294052,-0.05106256983726145,True,True,True,left_more,nationalism,False,primary,Qwen3,8,2,2,3,cross_family_recurrence,2,True
hedging,Qwen3-14B_think,Qwen3,think,14.0,authoritarian,28,300,119,88,-0.10333333333333333,0.49680136292375293,77,0.39666666666666667,0.29333333333333333,207,0.345,-0.15955169985442247,-0.047114966812244204,True,True,True,left_more,family_privacy,False,primary,Qwen3,8,2,2,3,cross_family_recurrence,2,True
hedging,Qwen3-32B_no_think,Qwen3,no_think,32.0,authoritarian,22,300,78,47,-0.10333333333333333,0.4241720901896717,57,0.26,0.15666666666666668,125,0.20833333333333334,-0.15133292394226502,-0.055333742724401634,True,True,True,left_more,authority_civil_liberties,False,primary,Qwen3,8,2,2,3,cross_family_recurrence,2,True
hedging,Qwen3-8B_think,Qwen3,think,8.0,authoritarian,32,300,69,38,-0.10333333333333333,0.4619164190082301,67,0.23,0.12666666666666668,107,0.17833333333333334,-0.1556040968294052,-0.05106256983726145,True,True,True,left_more,family_discipline,False,primary,Qwen3,8,2,2,3,cross_family_recurrence,2,True
hedging,gemma-3-27b-it,Gemma-3,standard,27.0,authoritarian,2,300,70,39,-0.10333333333333333,0.4241720901896719,57,0.23333333333333334,0.13,109,0.18166666666666667,-0.15133292394226505,-0.05533374272440161,True,True,True,left_more,nationalism,False,primary,Gemma-3,8,2,2,3,cross_family_recurrence,0,False
hedging,Qwen3-8B_no_think,Qwen3,no_think,8.0,authoritarian,61,300,95,63,-0.10666666666666667,0.45014552335462527,64,0.31666666666666665,0.21,158,0.2633333333333333,-0.15760542792699306,-0.055727905406340296,True,True,True,left_more,sexual_morality,True,primary,Qwen3,8,2,2,3,cross_family_recurrence,2,True
hedging,Qwen3-4B_no_think,Qwen3,no_think,4.0,authoritarian,22,300,58,24,-0.11333333333333333,0.40128000327158214,52,0.19333333333333333,0.08,82,0.13666666666666666,-0.15874244044354865,-0.067924226223118,True,True,True,left_more,authority_civil_liberties,False,primary,Qwen3,8,2,2,3,cross_family_recurrence,2,True
hedging,Qwen3-14B_think,Qwen3,think,14.0,authoritarian,32,300,70,33,-0.12333333333333334,0.44958794462864204,65,0.23333333333333334,0.11,103,0.17166666666666666,-0.1742089986210617,-0.07245766804560497,True,True,True,left_more,family_discipline,False,primary,Qwen3,8,2,2,3,cross_family_recurrence,2,True
hedging,Qwen3-4B_think,Qwen3,think,4.0,authoritarian,22,300,66,29,-0.12333333333333334,0.45696639172493775,67,0.22,0.09666666666666666,95,0.15833333333333333,-0.17504394851084226,-0.07162271815582441,True,True,True,left_more,authority_civil_liberties,False,primary,Qwen3,8,2,2,3,cross_family_recurrence,2,True
hedging,Qwen3-8B_no_think,Qwen3,no_think,8.0,authoritarian,22,300,80,43,-0.12333333333333334,0.39408955515274774,51,0.26666666666666666,0.14333333333333334,123,0.205,-0.16792876464077605,-0.07873790202589062,True,True,True,left_more,authority_civil_liberties,False,primary,Qwen3,8,2,2,3,cross_family_recurrence,1,False
hedging,Qwen3-32B_no_think,Qwen3,no_think,32.0,authoritarian,2,300,77,37,-0.13333333333333333,0.4429555141477926,64,0.25666666666666665,0.12333333333333334,114,0.19,-0.18345846845845573,-0.08320819820821093,True,True,True,left_more,nationalism,False,primary,Qwen3,8,2,2,3,cross_family_recurrence,2,True
hedging,gemma-3-12b-it,Gemma-3,standard,12.0,authoritarian,32,300,76,36,-0.13333333333333333,0.4353396654374985,62,0.25333333333333335,0.12,112,0.18666666666666668,-0.18259665404706857,-0.0840700126195981,True,True,True,left_more,family_discipline,False,primary,Gemma-3,8,2,2,3,cross_family_recurrence,0,False
hedging,Qwen3-14B_think,Qwen3,think,14.0,authoritarian,2,300,59,18,-0.13666666666666666,0.41460246772424336,57,0.19666666666666666,0.06,77,0.12833333333333333,-0.18358335255073255,-0.08974998078260076,True,True,True,left_more,nationalism,False,primary,Qwen3,8,2,2,3,cross_family_recurrence,2,True
hedging,Qwen3-32B_think,Qwen3,think,32.0,authoritarian,2,300,66,25,-0.13666666666666666,0.4747703781078291,73,0.22,0.08333333333333333,91,0.15166666666666667,-0.1903919925650145,-0.08294134076831883,True,True,True,left_more,nationalism,False,primary,Qwen3,8,2,2,3,cross_family_recurrence,2,True
hedging,gemma-3-12b-it,Gemma-3,standard,12.0,authoritarian,2,300,82,39,-0.14333333333333334,0.43599218591179223,63,0.2733333333333333,0.13,121,0.20166666666666666,-0.19267049368987968,-0.093996172976787,True,True,True,left_more,nationalism,False,primary,Gemma-3,8,2,2,3,cross_family_recurrence,0,False
hedging,Qwen3-14B_think,Qwen3,think,14.0,libertarian,2,300,103,58,-0.15,0.4707142512762016,73,0.3433333333333333,0.19333333333333333,161,0.2683333333333333,-0.20326633193839877,-0.09673366806160122,True,True,True,left_more,nationalism,False,primary,Qwen3,8,2,2,3,cross_family_recurrence,2,True
hedging,Qwen3-32B_no_think,Qwen3,no_think,32.0,authoritarian,61,300,127,81,-0.15333333333333332,0.43641388515116164,64,0.42333333333333334,0.27,208,0.3466666666666667,-0.20271821345107557,-0.10394845321559107,True,True,True,left_more,sexual_morality,True,primary,Qwen3,8,2,2,3,cross_family_recurrence,2,True
hedging,Qwen3-8B_think,Qwen3,think,8.0,authoritarian,61,300,90,44,-0.15333333333333332,0.4939319637747188,80,0.3,0.14666666666666667,134,0.22333333333333333,-0.20922699677368542,-0.09743966989298122,True,True,True,left_more,sexual_morality,True,primary,Qwen3,8,2,2,3,cross_family_recurrence,2,True
hedging,gemma-3-4b-it,Gemma-3,standard,4.0,libertarian,2,300,84,37,-0.15666666666666668,0.4540294020014876,69,0.28,0.12333333333333334,121,0.20166666666666666,-0.20804493016991715,-0.1052884031634162,True,True,True,left_more,nationalism,False,primary,Gemma-3,8,2,2,3,cross_family_recurrence,1,False
hedging,Qwen3-32B_no_think,Qwen3,no_think,32.0,authoritarian,55,300,118,68,-0.16666666666666666,0.4686373424636512,74,0.3933333333333333,0.22666666666666666,186,0.31,-0.21969797424811183,-0.11363535908522149,True,True,True,left_more,religion_education,True,primary,Qwen3,8,2,2,3,cross_family_recurrence,2,True
hedging,Qwen3-8B_no_think,Qwen3,no_think,8.0,authoritarian,55,300,105,54,-0.17,0.49183976508111876,81,0.35,0.18,159,0.265,-0.22565690887047826,-0.11434309112952176,True,True,True,left_more,religion_education,True,primary,Qwen3,8,2,2,3,cross_family_recurrence,2,True
hedging,gemma-3-12b-it,Gemma-3,standard,12.0,libertarian,2,300,127,75,-0.17333333333333334,0.4733240691856448,76,0.42333333333333334,0.25,202,0.33666666666666667,-0.2268949939699525,-0.11977167269671418,True,True,True,left_more,nationalism,False,primary,Gemma-3,8,2,2,3,cross_family_recurrence,0,False
hedging,gemma-3-12b-it,Gemma-3,standard,12.0,authoritarian,61,300,119,63,-0.18666666666666668,0.4959591452948124,84,0.39666666666666667,0.21,182,0.30333333333333334,-0.24278972729109793,-0.13054360604223542,True,True,True,left_more,sexual_morality,True,primary,Gemma-3,8,2,2,3,cross_family_recurrence,0,False
hedging,Qwen3-14B_think,Qwen3,think,14.0,authoritarian,61,300,116,56,-0.2,0.49748531515612243,86,0.38666666666666666,0.18666666666666668,172,0.2866666666666667,-0.25629576300216156,-0.1437042369978385,True,True,True,left_more,sexual_morality,True,primary,Qwen3,8,2,2,3,cross_family_recurrence,2,True
hedging,Qwen3-8B_think,Qwen3,think,8.0,authoritarian,55,300,99,38,-0.20333333333333334,0.5191859677603842,93,0.33,0.12666666666666668,137,0.22833333333333333,-0.26208475634953643,-0.14458191031713025,True,True,True,left_more,religion_education,True,primary,Qwen3,8,2,2,3,cross_family_recurrence,2,True
hedging,Qwen3-32B_think,Qwen3,think,32.0,authoritarian,61,300,109,36,-0.24333333333333335,0.5016250070666376,93,0.36333333333333334,0.12,145,0.24166666666666667,-0.30009754657431886,-0.1865691200923478,True,True,True,left_more,sexual_morality,True,primary,Qwen3,8,2,2,3,cross_family_recurrence,2,True
hedging,Qwen3-14B_no_think,Qwen3,no_think,14.0,authoritarian,57,300,75,137,0.20666666666666667,0.4947438331335057,86,0.25,0.45666666666666667,212,0.35333333333333333,0.15068113155971746,0.26265220177361587,True,True,True,right_more,lgbt_family,True,primary,Qwen3,7,2,2,3,cross_family_recurrence,2,True
hedging,Qwen3-14B_think,Qwen3,think,14.0,authoritarian,30,300,36,97,0.20333333333333334,0.48591074598713596,83,0.12,0.3233333333333333,133,0.22166666666666668,0.1483473561337636,0.2583193105329031,True,True,True,right_more,education_work,False,primary,Qwen3,7,2,2,3,cross_family_recurrence,2,True
hedging,Qwen3-32B_no_think,Qwen3,no_think,32.0,authoritarian,57,300,114,174,0.2,0.5363072049303466,98,0.38,0.58,288,0.48,0.13931112660956524,0.2606888733904348,True,True,True,right_more,lgbt_family,True,primary,Qwen3,7,2,2,3,cross_family_recurrence,1,False
hedging,Qwen3-32B_think,Qwen3,think,32.0,authoritarian,52,300,37,91,0.18,0.505091137178418,86,0.12333333333333334,0.30333333333333334,128,0.21333333333333335,0.12284355721301024,0.23715644278698975,True,True,True,right_more,religion_morality,True,primary,Qwen3,7,2,2,3,cross_family_recurrence,2,True
hedging,Qwen3-8B_think,Qwen3,think,8.0,authoritarian,24,300,23,74,0.17,0.47804647064239025,77,0.07666666666666666,0.24666666666666667,97,0.16166666666666665,0.11590394933193525,0.22409605066806476,True,True,True,right_more,culture_public_funding,False,primary,Qwen3,7,2,2,3,cross_family_recurrence,1,False
hedging,gemma-3-12b-it,Gemma-3,standard,12.0,authoritarian,57,300,94,145,0.17,0.5183263521738593,89,0.31333333333333335,0.48333333333333334,239,0.3983333333333333,0.11134585164469175,0.22865414835530828,True,True,True,right_more,lgbt_family,True,primary,Gemma-3,7,2,2,3,cross_family_recurrence,0,False
hedging,Qwen3-4B_no_think,Qwen3,no_think,4.0,authoritarian,57,300,71,119,0.16,0.49855979873000067,82,0.23666666666666666,0.39666666666666667,190,0.31666666666666665,0.10358264773523727,0.21641735226476272,True,True,True,right_more,lgbt_family,True,primary,Qwen3,7,2,2,3,cross_family_recurrence,1,False
hedging,Qwen3-4B_think,Qwen3,think,4.0,authoritarian,24,300,12,55,0.14333333333333334,0.4203703840124064,59,0.04,0.18333333333333332,67,0.11166666666666666,0.09576394627702714,0.19090272038963954,True,True,True,right_more,culture_public_funding,False,primary,Qwen3,7,2,2,3,cross_family_recurrence,1,False
hedging,Qwen3-14B_no_think,Qwen3,no_think,14.0,authoritarian,52,300,59,100,0.13666666666666666,0.49545312751132986,79,0.19666666666666666,0.3333333333333333,159,0.265,0.08060086734492306,0.19273246598841026,True,True,True,right_more,religion_morality,True,primary,Qwen3,7,2,2,3,cross_family_recurrence,2,True
hedging,gemma-3-4b-it,Gemma-3,standard,4.0,authoritarian,57,300,65,105,0.13333333333333333,0.5063696835418335,82,0.21666666666666667,0.35,170,0.2833333333333333,0.07603220940527408,0.19063445726139258,True,True,True,right_more,lgbt_family,True,primary,Gemma-3,7,2,2,3,cross_family_recurrence,1,False
hedging,Qwen3-14B_no_think,Qwen3,no_think,14.0,authoritarian,30,300,31,68,0.12333333333333334,0.4344552836990273,61,0.10333333333333333,0.22666666666666666,99,0.165,0.07417008983441356,0.1724965768322531,True,True,True,right_more,education_work,False,primary,Qwen3,7,2,2,3,cross_family_recurrence,2,True
hedging,Qwen3-32B_think,Qwen3,think,32.0,authoritarian,24,300,17,54,0.12333333333333334,0.40248669629093686,53,0.056666666666666664,0.18,71,0.11833333333333333,0.07778767605336549,0.1688789906133012,True,True,True,right_more,culture_public_funding,False,primary,Qwen3,7,2,2,3,cross_family_recurrence,2,True
